RUN,REGION,YEAR,VALUE
nz-2040_hp-00,E06000006,2060,588.2381559546192
nz-2040_hp-00,E06000007,2015,437.9088957783931
nz-2040_hp-00,E06000007,2021,580.8964016245766
nz-2040_hp-00,E06000007,2023,511.0255698847101
nz-2040_hp-00,E06000007,2025,458.4784729317542
nz-2040_hp-00,E06000007,2030,464.51670228990736
nz-2040_hp-00,E06000007,2035,466.8895232658413
nz-2040_hp-00,E06000007,2040,466.1343743184037
nz-2040_hp-00,E06000007,2045,451.46510331651046
nz-2040_hp-00,E06000007,2050,435.54509174057114
nz-2040_hp-00,E06000007,2055,409.1832027418743
nz-2040_hp-00,E06000007,2060,629.2756652943008
nz-2040_hp-00,E06000008,2015,554.7707185024826
nz-2040_hp-00,E06000008,2021,734.4440548580016
nz-2040_hp-00,E06000008,2023,645.5139317661851
nz-2040_hp-00,E06000008,2025,579.5304196088636
nz-2040_hp-00,E06000008,2030,584.8678898270934
nz-2040_hp-00,E06000008,2035,588.2376303651114
nz-2040_hp-00,E06000008,2040,580.7721418775737
nz-2040_hp-00,E06000008,2045,562.4752386413423
nz-2040_hp-00,E06000008,2050,560.2339742100044
nz-2040_hp-00,E06000008,2055,543.9925794752975
nz-2040_hp-00,E06000008,2060,791.4402055765249
nz-2040_hp-00,E06000009,2015,423.3942978450715
nz-2040_hp-00,E06000009,2021,563.3952530972238
nz-2040_hp-00,E06000009,2023,495.08630637448715
nz-2040_hp-00,E06000009,2025,443.41359733090815
nz-2040_hp-00,E06000009,2030,444.9515345650061
nz-2040_hp-00,E06000009,2035,456.0344751805385
nz-2040_hp-00,E06000009,2040,471.1261042119366
nz-2040_hp-00,E06000009,2045,468.4928809318226
nz-2040_hp-00,E06000009,2050,452.5937069419076
nz-2040_hp-00,E06000009,2055,443.65392999945584
nz-2040_hp-00,E06000009,2060,621.6835842996812
nz-2040_hp-00,E06000010,2015,428.1167599386698
nz-2040_hp-00,E06000010,2021,574.559170308377
nz-2040_hp-00,E06000010,2023,499.1193246323504
nz-2040_hp-00,E06000010,2025,450.3244673332516
nz-2040_hp-00,E06000010,2030,454.22437786016127
nz-2040_hp-00,E06000010,2035,465.74675480573114
nz-2040_hp-00,E06000010,2040,476.3779363993456
nz-2040_hp-00,E06000010,2045,475.9886007477634
nz-2040_hp-00,E06000010,2050,468.8023418606658
nz-2040_hp-00,E06000010,2055,463.16612930879364
nz-2040_hp-00,E06000010,2060,719.613538876474
nz-2040_hp-00,E06000011,2015,698.2372488591952
nz-2040_hp-00,E06000011,2021,907.2310570942053
nz-2040_hp-00,E06000011,2023,828.3294984717318
nz-2040_hp-00,E06000011,2025,722.5980959607325
nz-2040_hp-00,E06000011,2030,735.6935557222414
nz-2040_hp-00,E06000011,2035,689.8362607846784
nz-2040_hp-00,E06000011,2040,614.2050353243206
nz-2040_hp-00,E06000011,2045,513.9515234242115
nz-2040_hp-00,E06000011,2050,511.7791093729761
nz-2040_hp-00,E06000011,2055,540.4547559127633
nz-2040_hp-00,E06000011,2060,1102.899896486113
nz-2040_hp-00,E06000012,2015,432.4037251508858
nz-2040_hp-00,E06000012,2021,577.1601392163162
nz-2040_hp-00,E06000012,2023,510.00709534261557
nz-2040_hp-00,E06000012,2025,454.4579207009201
nz-2040_hp-00,E06000012,2030,459.4210643769858
nz-2040_hp-00,E06000012,2035,464.68563815403536
nz-2040_hp-00,E06000012,2040,467.69703340145156
nz-2040_hp-00,E06000012,2045,456.0170313648206
nz-2040_hp-00,E06000012,2050,452.05938384390396
nz-2040_hp-00,E06000012,2055,443.68639826102856
nz-2040_hp-00,E06000012,2060,655.0579335384245
nz-2040_hp-00,E06000013,2015,624.6277387909411
nz-2040_hp-00,E06000013,2021,812.8615402145298
nz-2040_hp-00,E06000013,2023,740.6993670384109
nz-2040_hp-00,E06000013,2025,649.8275724267276
nz-2040_hp-00,E06000013,2030,658.80639164452
nz-2040_hp-00,E06000013,2035,623.5274539691326
nz-2040_hp-00,E06000013,2040,564.8279953098497
nz-2040_hp-00,E06000013,2045,517.6327032786949
nz-2040_hp-00,E06000013,2050,491.4588474448037
nz-2040_hp-00,E06000013,2055,472.46081857133623
nz-2040_hp-00,E06000013,2060,724.2826715153211
nz-2040_hp-00,E06000014,2015,500.3543867993857
nz-2040_hp-00,E06000014,2021,662.9428806968517
nz-2040_hp-00,E06000014,2023,587.5734020709234
nz-2040_hp-00,E06000014,2025,522.0552245726916
nz-2040_hp-00,E06000014,2030,527.040525667648
nz-2040_hp-00,E06000014,2035,529.128611108419
nz-2040_hp-00,E06000014,2040,527.264293141214
nz-2040_hp-00,E06000014,2045,506.00192497996244
nz-2040_hp-00,E06000014,2050,498.4302047287172
nz-2040_hp-00,E06000014,2055,493.7699904550122
nz-2040_hp-00,E06000014,2060,772.5501099577476
nz-2040_hp-00,E06000015,2015,409.7406193472117
nz-2040_hp-00,E06000015,2021,545.8003068036115
nz-2040_hp-00,E06000015,2023,476.48100374297525
nz-2040_hp-00,E06000015,2025,426.0040353995969
nz-2040_hp-00,E06000015,2030,428.1333429373903
nz-2040_hp-00,E06000015,2035,444.18542924731423
nz-2040_hp-00,E06000015,2040,466.69360408120576
nz-2040_hp-00,E06000015,2045,476.5384572020766
nz-2040_hp-00,E06000015,2050,463.1406888384024
nz-2040_hp-00,E06000015,2055,455.2952942403397
nz-2040_hp-00,E06000015,2060,643.9787777430091
nz-2040_hp-00,E06000016,2015,446.44506592108957
nz-2040_hp-00,E06000016,2021,606.0597769684362
nz-2040_hp-00,E06000016,2023,520.4746201958967
nz-2040_hp-00,E06000016,2025,466.9125116206046
nz-2040_hp-00,E06000016,2030,468.0390379806417
nz-2040_hp-00,E06000016,2035,493.1612410397441
nz-2040_hp-00,E06000016,2040,528.6552886320617
nz-2040_hp-00,E06000016,2045,548.8094502713802
nz-2040_hp-00,E06000016,2050,535.7442831996703
nz-2040_hp-00,E06000016,2055,527.0394069350018
nz-2040_hp-00,E06000016,2060,735.5268477235343
nz-2040_hp-00,E06000017,2015,755.3169486347458
nz-2040_hp-00,E06000017,2021,979.8933115914328
nz-2040_hp-00,E06000017,2023,908.9671558644168
nz-2040_hp-00,E06000017,2025,781.4934940396656
nz-2040_hp-00,E06000017,2030,797.4391645932672
nz-2040_hp-00,E06000017,2035,737.9594121531104
nz-2040_hp-00,E06000017,2040,643.882124736612
nz-2040_hp-00,E06000017,2045,503.24199069073114
nz-2040_hp-00,E06000017,2050,500.0653976365032
nz-2040_hp-00,E06000017,2055,513.9088727999458
nz-2040_hp-00,E06000017,2060,852.0252582072327
nz-2040_hp-00,E06000018,2015,398.02317718009255
nz-2040_hp-00,E06000018,2021,528.7301471400714
nz-2040_hp-00,E06000018,2023,458.75739112124535
nz-2040_hp-00,E06000018,2025,412.3366672926918
nz-2040_hp-00,E06000018,2030,416.67886551657557
nz-2040_hp-00,E06000018,2035,428.44074069551255
nz-2040_hp-00,E06000018,2040,451.3353706411001
nz-2040_hp-00,E06000018,2045,461.04328373570957
nz-2040_hp-00,E06000018,2050,449.51355702681496
nz-2040_hp-00,E06000018,2055,439.66160792517616
nz-2040_hp-00,E06000018,2060,600.7872399672767
nz-2040_hp-00,E06000019,2015,740.3270120447787
nz-2040_hp-00,E06000019,2021,969.8793210509759
nz-2040_hp-00,E06000019,2023,902.3318925618644
nz-2040_hp-00,E06000019,2025,791.7792044778117
nz-2040_hp-00,E06000019,2030,820.0624814663429
nz-2040_hp-00,E06000019,2035,743.4877909547813
nz-2040_hp-00,E06000019,2040,588.0863441411394
nz-2040_hp-00,E06000019,2045,440.72183450609066
nz-2040_hp-00,E06000019,2050,429.2940278592282
nz-2040_hp-00,E06000019,2055,426.623192132125
nz-2040_hp-00,E06000019,2060,760.555608119234
nz-2040_hp-00,E06000020,2015,460.792048530783
nz-2040_hp-00,E06000020,2021,605.026230685553
nz-2040_hp-00,E06000020,2023,532.536896479502
nz-2040_hp-00,E06000020,2025,474.6077241949882
nz-2040_hp-00,E06000020,2030,477.8252419990561
nz-2040_hp-00,E06000020,2035,473.3764642086989
nz-2040_hp-00,E06000020,2040,465.9214516465968
nz-2040_hp-00,E06000020,2045,439.483482840859
nz-2040_hp-00,E06000020,2050,434.79300078087937
nz-2040_hp-00,E06000020,2055,434.90584826659506
nz-2040_hp-00,E06000020,2060,652.7351574838576
nz-2040_hp-00,E06000021,2015,453.03460997313846
nz-2040_hp-00,E06000021,2021,603.2325661220374
nz-2040_hp-00,E06000021,2023,521.9895475819267
nz-2040_hp-00,E06000021,2025,470.4519917123743
nz-2040_hp-00,E06000021,2030,474.06327717181284
nz-2040_hp-00,E06000021,2035,486.54812136931037
nz-2040_hp-00,E06000021,2040,498.4925811520555
nz-2040_hp-00,E06000021,2045,506.3860073444089
nz-2040_hp-00,E06000021,2050,497.6037477416394
nz-2040_hp-00,E06000021,2055,484.1582429249673
nz-2040_hp-00,E06000021,2060,718.0165381233492
nz-2040_hp-00,E06000022,2015,530.8414425410685
nz-2040_hp-00,E06000022,2021,696.2002079801796
nz-2040_hp-00,E06000022,2023,623.4424108316398
nz-2040_hp-00,E06000022,2025,547.5386558736467
nz-2040_hp-00,E06000022,2030,549.368473778308
nz-2040_hp-00,E06000022,2035,539.1512271057027
nz-2040_hp-00,E06000022,2040,523.5715492035124
nz-2040_hp-00,E06000022,2045,500.4308239601191
nz-2040_hp-00,E06000022,2050,489.80801652155947
nz-2040_hp-00,E06000022,2055,480.58824031097384
nz-2040_hp-00,E06000022,2060,728.2061393227489
nz-2040_hp-00,E06000023,2015,418.1085031828616
nz-2040_hp-00,E06000023,2021,557.6740057462393
nz-2040_hp-00,E06000023,2023,478.99285090120077
nz-2040_hp-00,E06000023,2025,432.3117835518722
nz-2040_hp-00,E06000023,2030,433.12102384871633
nz-2040_hp-00,E06000023,2035,449.25106341348095
nz-2040_hp-00,E06000023,2040,470.45242459093737
nz-2040_hp-00,E06000023,2045,483.35042046649346
nz-2040_hp-00,E06000023,2050,471.8110794867913
nz-2040_hp-00,E06000023,2055,464.17300106348415
nz-2040_hp-00,E06000023,2060,681.8150128132124
nz-2040_hp-00,E06000024,2015,442.91413982374206
nz-2040_hp-00,E06000024,2021,582.4490096920042
nz-2040_hp-00,E06000024,2023,521.1746974231352
nz-2040_hp-00,E06000024,2025,457.947693810843
nz-2040_hp-00,E06000024,2030,460.73179448964106
nz-2040_hp-00,E06000024,2035,451.30646947314494
nz-2040_hp-00,E06000024,2040,436.6217354152349
nz-2040_hp-00,E06000024,2045,407.59912214265887
nz-2040_hp-00,E06000024,2050,396.5241452415585
nz-2040_hp-00,E06000024,2055,386.588129856442
nz-2040_hp-00,E06000024,2060,551.9713008883735
nz-2040_hp-00,E06000025,2015,456.2080233240064
nz-2040_hp-00,E06000025,2021,592.3592809767838
nz-2040_hp-00,E06000025,2023,522.8006411426463
nz-2040_hp-00,E06000025,2025,466.9361871222436
nz-2040_hp-00,E06000025,2030,467.98868531594167
nz-2040_hp-00,E06000025,2035,460.355866905251
nz-2040_hp-00,E06000025,2040,449.43231107661063
nz-2040_hp-00,E06000025,2045,427.772876163607
nz-2040_hp-00,E06000025,2050,412.89973275789174
nz-2040_hp-00,E06000025,2055,400.73043816571044
nz-2040_hp-00,E06000025,2060,563.4862003507383
nz-2040_hp-00,E06000026,2015,395.4366657279184
nz-2040_hp-00,E06000026,2021,524.7929423426184
nz-2040_hp-00,E06000026,2023,464.94896293270097
nz-2040_hp-00,E06000026,2025,412.6936494554385
nz-2040_hp-00,E06000026,2030,415.1261977671129
nz-2040_hp-00,E06000026,2035,417.609572962125
nz-2040_hp-00,E06000026,2040,419.25755778184316
nz-2040_hp-00,E06000026,2045,401.0835794117231
nz-2040_hp-00,E06000026,2050,404.1222606936064
nz-2040_hp-00,E06000026,2055,396.09776562043186
nz-2040_hp-00,E06000026,2060,556.3228864061617
nz-2040_hp-00,E06000027,2015,391.53367398231535
nz-2040_hp-00,E06000027,2021,517.6021317898935
nz-2040_hp-00,E06000027,2023,458.02105247685546
nz-2040_hp-00,E06000027,2025,402.2470339687129
nz-2040_hp-00,E06000027,2030,399.9517412394109
nz-2040_hp-00,E06000027,2035,405.2925277632285
nz-2040_hp-00,E06000027,2040,414.88927505135854
nz-2040_hp-00,E06000027,2045,414.60960215657565
nz-2040_hp-00,E06000027,2050,402.7617667496599
nz-2040_hp-00,E06000027,2055,398.3033194829568
nz-2040_hp-00,E06000027,2060,612.8789020110969
nz-2040_hp-00,E06000030,2015,430.916334331269
nz-2040_hp-00,E06000030,2021,565.5244200228102
nz-2040_hp-00,E06000030,2023,492.2381576412606
nz-2040_hp-00,E06000030,2025,444.11470825486316
nz-2040_hp-00,E06000030,2030,445.85090568609587
nz-2040_hp-00,E06000030,2035,450.60710137609385
nz-2040_hp-00,E06000030,2040,457.7146032001506
nz-2040_hp-00,E06000030,2045,446.60065161457726
nz-2040_hp-00,E06000030,2050,435.36866632829725
nz-2040_hp-00,E06000030,2055,426.8380379129092
nz-2040_hp-00,E06000030,2060,612.1980327617662
nz-2040_hp-00,E06000031,2015,450.98053067645037
nz-2040_hp-00,E06000031,2021,591.1144268680567
nz-2040_hp-00,E06000031,2023,518.2553859600247
nz-2040_hp-00,E06000031,2025,464.0183960481167
nz-2040_hp-00,E06000031,2030,465.5371467295473
nz-2040_hp-00,E06000031,2035,464.9402627681787
nz-2040_hp-00,E06000031,2040,462.73132049466386
nz-2040_hp-00,E06000031,2045,447.49413641918113
nz-2040_hp-00,E06000031,2050,431.96544893605517
nz-2040_hp-00,E06000031,2055,427.30852780463215
nz-2040_hp-00,E06000031,2060,606.4138575651398
nz-2040_hp-00,E06000032,2015,472.1146180544088
nz-2040_hp-00,E06000032,2021,633.7960222781261
nz-2040_hp-00,E06000032,2023,553.9911381508336
nz-2040_hp-00,E06000032,2025,496.66965750821464
nz-2040_hp-00,E06000032,2030,499.7864044336709
nz-2040_hp-00,E06000032,2035,521.4658621907582
nz-2040_hp-00,E06000032,2040,549.1764407716331
nz-2040_hp-00,E06000032,2045,558.4616985936292
nz-2040_hp-00,E06000032,2050,544.1344940449267
nz-2040_hp-00,E06000032,2055,535.9031355805031
nz-2040_hp-00,E06000032,2060,745.6300107896844
nz-2040_hp-00,E06000033,2015,429.7470971516567
nz-2040_hp-00,E06000033,2021,576.6993960380745
nz-2040_hp-00,E06000033,2023,498.360788836072
nz-2040_hp-00,E06000033,2025,444.5005629778675
nz-2040_hp-00,E06000033,2030,444.24716090781516
nz-2040_hp-00,E06000033,2035,467.75986006484413
nz-2040_hp-00,E06000033,2040,500.76734802878883
nz-2040_hp-00,E06000033,2045,519.5481197965041
nz-2040_hp-00,E06000033,2050,504.6335010558303
nz-2040_hp-00,E06000033,2055,493.98925060650976
nz-2040_hp-00,E06000033,2060,660.288824316106
nz-2040_hp-00,E06000034,2015,440.0287695492159
nz-2040_hp-00,E06000034,2021,574.1387661481872
nz-2040_hp-00,E06000034,2023,499.28093991510144
nz-2040_hp-00,E06000034,2025,448.1889922456055
nz-2040_hp-00,E06000034,2030,445.6949986773018
nz-2040_hp-00,E06000034,2035,449.3291218855029
nz-2040_hp-00,E06000034,2040,456.34613515497824
nz-2040_hp-00,E06000034,2045,455.19462326232355
nz-2040_hp-00,E06000034,2050,434.1590382002871
nz-2040_hp-00,E06000034,2055,425.5764134543143
nz-2040_hp-00,E06000034,2060,613.3174048565983
nz-2040_hp-00,E06000035,2015,422.2865627711416
nz-2040_hp-00,E06000035,2021,564.6784405465969
nz-2040_hp-00,E06000035,2023,496.26480167902866
nz-2040_hp-00,E06000035,2025,442.18040064014605
nz-2040_hp-00,E06000035,2030,445.99368565694834
nz-2040_hp-00,E06000035,2035,452.87342253221715
nz-2040_hp-00,E06000035,2040,459.91206421796596
nz-2040_hp-00,E06000035,2045,454.45906186985286
nz-2040_hp-00,E06000035,2050,439.8238813984509
nz-2040_hp-00,E06000035,2055,433.0869395870871
nz-2040_hp-00,E06000035,2060,636.3616651809983
nz-2040_hp-00,E06000036,2015,463.0778111786715
nz-2040_hp-00,E06000036,2021,610.3047098400615
nz-2040_hp-00,E06000036,2023,533.4150321900408
nz-2040_hp-00,E06000036,2025,478.3908451616407
nz-2040_hp-00,E06000036,2030,481.1543227479519
nz-2040_hp-00,E06000036,2035,483.54264869179934
nz-2040_hp-00,E06000036,2040,489.0267206563624
nz-2040_hp-00,E06000036,2045,463.9564267232225
nz-2040_hp-00,E06000036,2050,447.95642841766175
nz-2040_hp-00,E06000036,2055,443.3447387649033
nz-2040_hp-00,E06000036,2060,631.4962542389374
nz-2040_hp-00,E06000037,2015,634.8337867853392
nz-2040_hp-00,E06000037,2021,824.433663858928
nz-2040_hp-00,E06000037,2023,757.62375024563
nz-2040_hp-00,E06000037,2025,664.7445628873306
nz-2040_hp-00,E06000037,2030,679.9246028199569
nz-2040_hp-00,E06000037,2035,645.1016937073927
nz-2040_hp-00,E06000037,2040,582.0838714191962
nz-2040_hp-00,E06000037,2045,474.19633923704987
nz-2040_hp-00,E06000037,2050,456.40368145543994
nz-2040_hp-00,E06000037,2055,439.2970650605855
nz-2040_hp-00,E06000037,2060,647.3092763934329
nz-2040_hp-00,E06000038,2015,400.3068539666675
nz-2040_hp-00,E06000038,2021,539.750198070718
nz-2040_hp-00,E06000038,2023,468.6553868292679
nz-2040_hp-00,E06000038,2025,421.1688662792779
nz-2040_hp-00,E06000038,2030,425.27456937170876
nz-2040_hp-00,E06000038,2035,445.28886537396414
nz-2040_hp-00,E06000038,2040,471.0285989299965
nz-2040_hp-00,E06000038,2045,481.2680422709771
nz-2040_hp-00,E06000038,2050,471.18668652276074
nz-2040_hp-00,E06000038,2055,459.3342729438903
nz-2040_hp-00,E06000038,2060,645.57093008938
nz-2040_hp-00,E06000039,2015,438.87315871692596
nz-2040_hp-00,E06000039,2021,581.970027908907
nz-2040_hp-00,E06000039,2023,497.9863947043652
nz-2040_hp-00,E06000039,2025,454.1815366006011
nz-2040_hp-00,E06000039,2030,454.5194433380879
nz-2040_hp-00,E06000039,2035,472.89788871525735
nz-2040_hp-00,E06000039,2040,501.7858908789821
nz-2040_hp-00,E06000039,2045,509.9269038806555
nz-2040_hp-00,E06000039,2050,497.80224175851373
nz-2040_hp-00,E06000039,2055,484.26785716692285
nz-2040_hp-00,E06000039,2060,650.8355318129961
nz-2040_hp-00,E06000040,2015,537.991772662007
nz-2040_hp-00,E06000040,2021,710.0906146317775
nz-2040_hp-00,E06000040,2023,632.2975808192894
nz-2040_hp-00,E06000040,2025,559.6190558400998
nz-2040_hp-00,E06000040,2030,565.817054009845
nz-2040_hp-00,E06000040,2035,563.497991756906
nz-2040_hp-00,E06000040,2040,560.9554512756774
nz-2040_hp-00,E06000040,2045,525.0267373894238
nz-2040_hp-00,E06000040,2050,519.267220103617
nz-2040_hp-00,E06000040,2055,502.279365306036
nz-2040_hp-00,E06000040,2060,676.4019036602515
nz-2040_hp-00,E06000041,2015,445.2214230254408
nz-2040_hp-00,E06000041,2021,581.314305198317
nz-2040_hp-00,E06000041,2023,507.3349511613552
nz-2040_hp-00,E06000041,2025,454.63296248319944
nz-2040_hp-00,E06000041,2030,455.32182550545025
nz-2040_hp-00,E06000041,2035,456.2272460515994
nz-2040_hp-00,E06000041,2040,465.1413137649089
nz-2040_hp-00,E06000041,2045,438.5020358049785
nz-2040_hp-00,E06000041,2050,424.2627163990484
nz-2040_hp-00,E06000041,2055,416.2423168066431
nz-2040_hp-00,E06000041,2060,584.4922490587085
nz-2040_hp-00,E06000042,2015,472.3533979887791
nz-2040_hp-00,E06000042,2021,614.9627913991412
nz-2040_hp-00,E06000042,2023,540.2655839378641
nz-2040_hp-00,E06000042,2025,486.1004941161054
nz-2040_hp-00,E06000042,2030,489.8607473493389
nz-2040_hp-00,E06000042,2035,490.5498067864446
nz-2040_hp-00,E06000042,2040,491.923440130928
nz-2040_hp-00,E06000042,2045,467.97091397316075
nz-2040_hp-00,E06000042,2050,461.7386278676895
nz-2040_hp-00,E06000042,2055,453.0890361126983
nz-2040_hp-00,E06000042,2060,666.2002855246594
nz-2040_hp-00,E06000043,2015,419.30146279850146
nz-2040_hp-00,E06000043,2021,566.979707922922
nz-2040_hp-00,E06000043,2023,489.5059862477581
nz-2040_hp-00,E06000043,2025,440.0057883389792
nz-2040_hp-00,E06000043,2030,442.8774047535683
nz-2040_hp-00,E06000043,2035,464.47382979764336
nz-2040_hp-00,E06000043,2040,493.6597787992429
nz-2040_hp-00,E06000043,2045,511.76370764010017
nz-2040_hp-00,E06000043,2050,499.5273338682836
nz-2040_hp-00,E06000043,2055,490.5502957806523
nz-2040_hp-00,E06000043,2060,668.3500227432282
nz-2040_hp-00,E06000044,2015,386.5789519506952
nz-2040_hp-00,E06000044,2021,516.1799770386954
nz-2040_hp-00,E06000044,2023,450.62642631620974
nz-2040_hp-00,E06000044,2025,403.773489476106
nz-2040_hp-00,E06000044,2030,404.9368211056544
nz-2040_hp-00,E06000044,2035,421.55249612247945
nz-2040_hp-00,E06000044,2040,445.7401039424856
nz-2040_hp-00,E06000044,2045,452.2771690957374
nz-2040_hp-00,E06000044,2050,441.91550585844243
nz-2040_hp-00,E06000044,2055,433.08839918330426
nz-2040_hp-00,E06000044,2060,596.9868454131689
nz-2040_hp-00,E06000045,2015,371.1581860765049
nz-2040_hp-00,E06000045,2021,485.4746760242535
nz-2040_hp-00,E06000045,2023,424.4278056222645
nz-2040_hp-00,E06000045,2025,381.1442565355487
nz-2040_hp-00,E06000045,2030,379.73535132919466
nz-2040_hp-00,E06000045,2035,390.9335366908437
nz-2040_hp-00,E06000045,2040,411.4260356518906
nz-2040_hp-00,E06000045,2045,416.4652643208813
nz-2040_hp-00,E06000045,2050,404.61691700547266
nz-2040_hp-00,E06000045,2055,395.9539333485284
nz-2040_hp-00,E06000045,2060,533.6020419842398
nz-2040_hp-00,E06000046,2015,416.40337552552893
nz-2040_hp-00,E06000046,2021,545.4500237873931
nz-2040_hp-00,E06000046,2023,490.09175091440716
nz-2040_hp-00,E06000046,2025,426.7635680714417
nz-2040_hp-00,E06000046,2030,431.22972937217537
nz-2040_hp-00,E06000046,2035,417.53568252043846
nz-2040_hp-00,E06000046,2040,395.77956713367803
nz-2040_hp-00,E06000046,2045,361.4530494054648
nz-2040_hp-00,E06000046,2050,357.5360109134525
nz-2040_hp-00,E06000046,2055,346.6940661459308
nz-2040_hp-00,E06000046,2060,462.8298956634528
nz-2040_hp-00,E06000047,2015,640.8866075023859
nz-2040_hp-00,E06000047,2021,834.8591831726133
nz-2040_hp-00,E06000047,2023,756.0473635674435
nz-2040_hp-00,E06000047,2025,668.1787907813191
nz-2040_hp-00,E06000047,2030,676.6724409904206
nz-2040_hp-00,E06000047,2035,649.0338117272682
nz-2040_hp-00,E06000047,2040,596.1482053840496
nz-2040_hp-00,E06000047,2045,525.4200772979551
nz-2040_hp-00,E06000047,2050,542.8297254429891
nz-2040_hp-00,E06000047,2055,510.5067686652845
nz-2040_hp-00,E06000047,2060,843.3065779496166
nz-2040_hp-00,E06000049,2015,542.9633173683515
nz-2040_hp-00,E06000049,2021,707.390787598679
nz-2040_hp-00,E06000049,2023,633.9154587464386
nz-2040_hp-00,E06000049,2025,562.6059713171836
nz-2040_hp-00,E06000049,2030,570.6678415840206
nz-2040_hp-00,E06000049,2035,554.7742788044857
nz-2040_hp-00,E06000049,2040,527.1236388338708
nz-2040_hp-00,E06000049,2045,489.5428580895036
nz-2040_hp-00,E06000049,2050,478.67733392744134
nz-2040_hp-00,E06000049,2055,466.39073913618506
nz-2040_hp-00,E06000049,2060,653.2297659798562
nz-2040_hp-00,E06000050,2015,509.78938572614015
nz-2040_hp-00,E06000050,2021,665.668756588205
nz-2040_hp-00,E06000050,2023,596.5884594919381
nz-2040_hp-00,E06000050,2025,528.16715950631
nz-2040_hp-00,E06000050,2030,534.0284297249899
nz-2040_hp-00,E06000050,2035,517.1059179953371
nz-2040_hp-00,E06000050,2040,488.41886212241116
nz-2040_hp-00,E06000050,2045,441.21440483296567
nz-2040_hp-00,E06000050,2050,442.52061904520673
nz-2040_hp-00,E06000050,2055,430.577194642003
nz-2040_hp-00,E06000050,2060,625.6358904563334
nz-2040_hp-00,E06000051,2015,718.9301478018876
nz-2040_hp-00,E06000051,2021,931.0602296051666
nz-2040_hp-00,E06000051,2023,858.7179222162578
nz-2040_hp-00,E06000051,2025,753.5994151368012
nz-2040_hp-00,E06000051,2030,775.0911048941871
nz-2040_hp-00,E06000051,2035,706.5517683938822
nz-2040_hp-00,E06000051,2040,582.5138161896642
nz-2040_hp-00,E06000051,2045,459.88805123190815
nz-2040_hp-00,E06000051,2050,442.5493670503369
nz-2040_hp-00,E06000051,2055,449.0737013302338
nz-2040_hp-00,E06000051,2060,793.414545876926
nz-2040_hp-00,E06000052,2015,554.5044107873905
nz-2040_hp-00,E06000052,2021,715.8264918509012
nz-2040_hp-00,E06000052,2023,673.5220225441484
nz-2040_hp-00,E06000052,2025,592.8344823085349
nz-2040_hp-00,E06000052,2030,619.5173206632059
nz-2040_hp-00,E06000052,2035,580.352537746796
nz-2040_hp-00,E06000052,2040,486.0746703288643
nz-2040_hp-00,E06000052,2045,394.5611111085712
nz-2040_hp-00,E06000052,2050,391.6281251522141
nz-2040_hp-00,E06000052,2055,398.00170856738526
nz-2040_hp-00,E06000052,2060,703.5626711193248
nz-2040_hp-00,E06000053,2015,636.8939429722291
nz-2040_hp-00,E06000053,2021,874.9435165759305
nz-2040_hp-00,E06000053,2023,814.0139958544006
nz-2040_hp-00,E06000053,2025,608.9099511943472
nz-2040_hp-00,E06000053,2030,481.0364183206981
nz-2040_hp-00,E06000053,2035,466.4322511257169
nz-2040_hp-00,E06000053,2040,516.868071422741
nz-2040_hp-00,E06000053,2045,459.60345634360567
nz-2040_hp-00,E06000053,2050,448.06089992103153
nz-2040_hp-00,E06000053,2055,451.7872667197724
nz-2040_hp-00,E06000053,2060,647.5047580927984
nz-2040_hp-00,E06000054,2015,611.1815420517839
nz-2040_hp-00,E06000054,2021,791.0095616811798
nz-2040_hp-00,E06000054,2023,728.29802270919
nz-2040_hp-00,E06000054,2025,641.5367092838883
nz-2040_hp-00,E06000054,2030,659.5665229289195
nz-2040_hp-00,E06000054,2035,619.8543973879345
nz-2040_hp-00,E06000054,2040,543.8293236411694
nz-2040_hp-00,E06000054,2045,454.4029731132868
nz-2040_hp-00,E06000054,2050,437.3352164798551
nz-2040_hp-00,E06000054,2055,454.42052517164933
nz-2040_hp-00,E06000054,2060,819.702180731723
nz-2040_hp-00,E06000055,2015,481.8929040437118
nz-2040_hp-00,E06000055,2021,632.5627289975338
nz-2040_hp-00,E06000055,2023,562.3014020033246
nz-2040_hp-00,E06000055,2025,497.34004517527677
nz-2040_hp-00,E06000055,2030,501.01888588663036
nz-2040_hp-00,E06000055,2035,493.95048404823876
nz-2040_hp-00,E06000055,2040,484.7975200235147
nz-2040_hp-00,E06000055,2045,458.7809835136329
nz-2040_hp-00,E06000055,2050,449.46927963066975
nz-2040_hp-00,E06000055,2055,425.8074561795597
nz-2040_hp-00,E06000055,2060,624.8710127882789
nz-2040_hp-00,E06000056,2015,494.74114032019025
nz-2040_hp-00,E06000056,2021,644.3238178938543
nz-2040_hp-00,E06000056,2023,573.3270914879303
nz-2040_hp-00,E06000056,2025,506.4296315026405
nz-2040_hp-00,E06000056,2030,509.74265044808584
nz-2040_hp-00,E06000056,2035,498.46434311493005
nz-2040_hp-00,E06000056,2040,481.0075386697454
nz-2040_hp-00,E06000056,2045,443.82469023948346
nz-2040_hp-00,E06000056,2050,438.0927588720569
nz-2040_hp-00,E06000056,2055,411.91850681344886
nz-2040_hp-00,E06000056,2060,627.984020348954
nz-2040_hp-00,E06000057,2015,956.1976443238416
