REGION,PROPERTY_TYPE,YEAR,VALUE
E06000018,Flats,2030,42688.6
E06000018,Flats,2035,43789.6
E06000018,Flats,2040,44628.8
E06000018,Flats,2045,45445.2
E06000018,Flats,2050,46277.4
E06000018,Flats,2055,47111.6
E06000018,Flats,2060,47618.0
E06000018,Semi-detached,2015,37725.166666666664
E06000018,Semi-detached,2021,38229.0
E06000018,Semi-detached,2023,38513.5
E06000018,Semi-detached,2025,39215.8
E06000018,Semi-detached,2030,40362.2
E06000018,Semi-detached,2035,41411.6
E06000018,Semi-detached,2040,42210.6
E06000018,Semi-detached,2045,42985.8
E06000018,Semi-detached,2050,43758.8
E06000018,Semi-detached,2055,44553.0
E06000018,Semi-detached,2060,45032.0
E06000018,Terraced,2015,48531.166666666664
E06000018,Terraced,2021,48850.0
E06000018,Terraced,2023,49223.0
E06000018,Terraced,2025,50107.0
E06000018,Terraced,2030,51570.6
E06000018,Terraced,2035,52907.8
E06000018,Terraced,2040,53923.2
E06000018,Terraced,2045,54908.8
E06000018,Terraced,2050,55904.4
E06000018,Terraced,2055,56919.8
E06000018,Terraced,2060,57536.0
E06000019,Detached,2015,26889.333333333332
E06000019,Detached,2021,27931.0
E06000019,Detached,2023,28483.5
E06000019,Detached,2025,29362.0
E06000019,Detached,2030,30560.4
E06000019,Detached,2035,31636.8
E06000019,Detached,2040,32592.2
E06000019,Detached,2045,33528.6
E06000019,Detached,2050,34510.0
E06000019,Detached,2055,35515.6
E06000019,Detached,2060,36131.0
E06000019,Flats,2015,10249.166666666666
E06000019,Flats,2021,10651.0
E06000019,Flats,2023,10871.5
E06000019,Flats,2025,11222.4
E06000019,Flats,2030,11667.0
E06000019,Flats,2035,12081.2
E06000019,Flats,2040,12447.0
E06000019,Flats,2045,12801.8
E06000019,Flats,2050,13185.0
E06000019,Flats,2055,13564.6
E06000019,Flats,2060,13792.0
E06000019,Semi-detached,2015,30136.666666666668
E06000019,Semi-detached,2021,31064.0
E06000019,Semi-detached,2023,31687.5
E06000019,Semi-detached,2025,32658.6
E06000019,Semi-detached,2030,33967.6
E06000019,Semi-detached,2035,35179.2
E06000019,Semi-detached,2040,36247.6
E06000019,Semi-detached,2045,37289.6
E06000019,Semi-detached,2050,38379.8
E06000019,Semi-detached,2055,39494.8
E06000019,Semi-detached,2060,40180.0
E06000019,Terraced,2015,16397.833333333332
E06000019,Terraced,2021,16887.5
E06000019,Terraced,2023,17226.5
E06000019,Terraced,2025,17769.6
E06000019,Terraced,2030,18478.4
E06000019,Terraced,2035,19128.2
E06000019,Terraced,2040,19713.4
E06000019,Terraced,2045,20276.0
E06000019,Terraced,2050,20871.2
E06000019,Terraced,2055,21472.6
E06000019,Terraced,2060,21838.0
E06000020,Detached,2015,18712.0
E06000020,Detached,2021,19996.5
E06000020,Detached,2023,20489.5
E06000020,Detached,2025,21267.0
E06000020,Detached,2030,22312.0
E06000020,Detached,2035,23282.6
E06000020,Detached,2040,24168.2
E06000020,Detached,2045,25046.6
E06000020,Detached,2050,25963.8
E06000020,Detached,2055,26920.4
E06000020,Detached,2060,27504.0
E06000020,Flats,2015,8065.666666666667
E06000020,Flats,2021,8436.0
E06000020,Flats,2023,8642.0
E06000020,Flats,2025,8970.2
E06000020,Flats,2030,9398.2
E06000020,Flats,2035,9815.8
E06000020,Flats,2040,10185.4
E06000020,Flats,2045,10556.4
E06000020,Flats,2050,10938.2
E06000020,Flats,2055,11339.8
E06000020,Flats,2060,11577.0
E06000020,Semi-detached,2015,28979.833333333332
E06000020,Semi-detached,2021,30614.0
E06000020,Semi-detached,2023,31366.5
E06000020,Semi-detached,2025,32572.6
E06000020,Semi-detached,2030,34175.0
E06000020,Semi-detached,2035,35652.0
E06000020,Semi-detached,2040,37009.6
E06000020,Semi-detached,2045,38359.4
E06000020,Semi-detached,2050,39766.0
E06000020,Semi-detached,2055,41225.8
E06000020,Semi-detached,2060,42129.0
E06000020,Terraced,2015,19007.666666666668
E06000020,Terraced,2021,19891.0
E06000020,Terraced,2023,20373.5
E06000020,Terraced,2025,21156.8
E06000020,Terraced,2030,22191.0
E06000020,Terraced,2035,23150.0
E06000020,Terraced,2040,24033.2
E06000020,Terraced,2045,24906.8
E06000020,Terraced,2050,25820.2
E06000020,Terraced,2055,26769.4
E06000020,Terraced,2060,27356.0
E06000021,Detached,2015,10524.0
E06000021,Detached,2021,10930.0
E06000021,Detached,2023,11026.5
E06000021,Detached,2025,11177.4
E06000021,Detached,2030,11404.6
E06000021,Detached,2035,11647.4
E06000021,Detached,2040,11865.2
E06000021,Detached,2045,12055.8
E06000021,Detached,2050,12277.4
E06000021,Detached,2055,12503.8
E06000021,Detached,2060,12641.0
E06000021,Flats,2015,13357.0
E06000021,Flats,2021,14280.5
E06000021,Flats,2023,14409.0
E06000021,Flats,2025,14601.4
E06000021,Flats,2030,14899.6
E06000021,Flats,2035,15206.4
E06000021,Flats,2040,15488.2
E06000021,Flats,2045,15747.2
E06000021,Flats,2050,16035.4
E06000021,Flats,2055,16324.4
E06000021,Flats,2060,16501.0
E06000021,Semi-detached,2015,54111.5
E06000021,Semi-detached,2021,54829.0
E06000021,Semi-detached,2023,55283.5
E06000021,Semi-detached,2025,56002.2
E06000021,Semi-detached,2030,57112.4
E06000021,Semi-detached,2035,58292.8
E06000021,Semi-detached,2040,59365.8
E06000021,Semi-detached,2045,60414.0
E06000021,Semi-detached,2050,61495.0
E06000021,Semi-detached,2055,62584.8
E06000021,Semi-detached,2060,63255.0
E06000021,Terraced,2015,37660.833333333336
E06000021,Terraced,2021,38168.0
E06000021,Terraced,2023,38483.5
E06000021,Terraced,2025,38989.4
E06000021,Terraced,2030,39773.0
E06000021,Terraced,2035,40583.0
E06000021,Terraced,2040,41335.4
E06000021,Terraced,2045,42056.8
E06000021,Terraced,2050,42812.6
E06000021,Terraced,2055,43581.0
E06000021,Terraced,2060,44037.0
E06000022,Detached,2015,12723.0
E06000022,Detached,2021,13501.5
E06000022,Detached,2023,13727.0
E06000022,Detached,2025,14118.8
E06000022,Detached,2030,14664.4
E06000022,Detached,2035,15138.4
E06000022,Detached,2040,15588.4
E06000022,Detached,2045,16026.8
E06000022,Detached,2050,16475.4
E06000022,Detached,2055,16949.0
E06000022,Detached,2060,17231.0
E06000022,Flats,2015,19244.666666666668
E06000022,Flats,2021,20780.0
E06000022,Flats,2023,21126.0
E06000022,Flats,2025,21724.0
E06000022,Flats,2030,22559.0
E06000022,Flats,2035,23297.2
E06000022,Flats,2040,23975.8
E06000022,Flats,2045,24653.4
E06000022,Flats,2050,25351.2
E06000022,Flats,2055,26082.4
E06000022,Flats,2060,26520.0
E06000022,Semi-detached,2015,25642.166666666668
E06000022,Semi-detached,2021,26439.0
E06000022,Semi-detached,2023,26876.5
E06000022,Semi-detached,2025,27644.0
E06000022,Semi-detached,2030,28711.0
E06000022,Semi-detached,2035,29652.0
E06000022,Semi-detached,2040,30501.6
E06000022,Semi-detached,2045,31348.0
E06000022,Semi-detached,2050,32236.2
E06000022,Semi-detached,2055,33151.8
E06000022,Semi-detached,2060,33716.0
E06000022,Terraced,2015,23533.166666666668
E06000022,Terraced,2021,24413.0
E06000022,Terraced,2023,24815.5
E06000022,Terraced,2025,25528.8
E06000022,Terraced,2030,26508.8
E06000022,Terraced,2035,27375.2
E06000022,Terraced,2040,28163.0
E06000022,Terraced,2045,28955.2
E06000022,Terraced,2050,29773.6
E06000022,Terraced,2055,30620.2
E06000022,Terraced,2060,31135.0
E06000023,Detached,2015,7991.0
E06000023,Detached,2021,8157.0
E06000023,Detached,2023,8269.5
E06000023,Detached,2025,8463.2
E06000023,Detached,2030,8751.4
E06000023,Detached,2035,8995.6
E06000023,Detached,2040,9262.6
E06000023,Detached,2045,9532.4
E06000023,Detached,2050,9762.8
E06000023,Detached,2055,10037.0
E06000023,Detached,2060,10216.0
E06000023,Flats,2015,72637.16666666667
E06000023,Flats,2021,76666.5
E06000023,Flats,2023,77648.0
E06000023,Flats,2025,79359.8
E06000023,Flats,2030,81886.0
E06000023,Flats,2035,84487.4
E06000023,Flats,2040,86865.6
E06000023,Flats,2045,89180.6
E06000023,Flats,2050,91578.6
E06000023,Flats,2055,94044.6
E06000023,Flats,2060,95560.0
E06000023,Semi-detached,2015,46908.5
E06000023,Semi-detached,2021,47731.5
E06000023,Semi-detached,2023,48352.5
E06000023,Semi-detached,2025,49409.2
E06000023,Semi-detached,2030,50969.4
E06000023,Semi-detached,2035,52585.2
E06000023,Semi-detached,2040,54074.0
E06000023,Semi-detached,2045,55522.2
E06000023,Semi-detached,2050,57007.0
E06000023,Semi-detached,2055,58536.6
E06000023,Semi-detached,2060,59487.0
E06000023,Terraced,2015,71705.33333333333
E06000023,Terraced,2021,73021.0
E06000023,Terraced,2023,73952.0
E06000023,Terraced,2025,75560.2
E06000023,Terraced,2030,77975.8
E06000023,Terraced,2035,80450.4
E06000023,Terraced,2040,82717.4
E06000023,Terraced,2045,84918.0
E06000023,Terraced,2050,87205.6
E06000023,Terraced,2055,89547.6
E06000023,Terraced,2060,90985.0
E06000024,Detached,2015,22563.333333333332
E06000024,Detached,2021,23289.5
E06000024,Detached,2023,23697.5
E06000024,Detached,2025,24391.2
E06000024,Detached,2030,25319.8
E06000024,Detached,2035,26188.6
E06000024,Detached,2040,27044.0
E06000024,Detached,2045,27915.0
E06000024,Detached,2050,28818.2
E06000024,Detached,2055,29750.0
E06000024,Detached,2060,30317.0
E06000024,Flats,2015,20381.0
E06000024,Flats,2021,21294.0
E06000024,Flats,2023,21666.0
E06000024,Flats,2025,22300.4
E06000024,Flats,2030,23147.0
E06000024,Flats,2035,23934.4
E06000024,Flats,2040,24719.6
E06000024,Flats,2045,25514.4
E06000024,Flats,2050,26347.0
E06000024,Flats,2055,27204.4
E06000024,Flats,2060,27728.0
E06000024,Semi-detached,2015,35258.333333333336
E06000024,Semi-detached,2021,36143.0
E06000024,Semi-detached,2023,36769.5
E06000024,Semi-detached,2025,37844.8
E06000024,Semi-detached,2030,39287.8
E06000024,Semi-detached,2035,40628.2
E06000024,Semi-detached,2040,41951.0
E06000024,Semi-detached,2045,43299.2
E06000024,Semi-detached,2050,44692.4
E06000024,Semi-detached,2055,46145.0
E06000024,Semi-detached,2060,47029.0
E06000024,Terraced,2015,16296.0
E06000024,Terraced,2021,16828.5
E06000024,Terraced,2023,17123.5
E06000024,Terraced,2025,17622.8
E06000024,Terraced,2030,18295.4
E06000024,Terraced,2035,18922.4
E06000024,Terraced,2040,19544.0
E06000024,Terraced,2045,20169.2
E06000024,Terraced,2050,20824.2
E06000024,Terraced,2055,21499.6
E06000024,Terraced,2060,21912.0
E06000025,Detached,2015,25906.5
E06000025,Detached,2021,27201.0
E06000025,Detached,2023,27813.0
E06000025,Detached,2025,28803.8
E06000025,Detached,2030,30184.0
E06000025,Detached,2035,31553.2
E06000025,Detached,2040,32911.4
E06000025,Detached,2045,34292.4
E06000025,Detached,2050,35731.8
E06000025,Detached,2055,37238.6
E06000025,Detached,2060,38171.0
E06000025,Flats,2015,14750.833333333334
E06000025,Flats,2021,16477.5
E06000025,Flats,2023,16845.5
E06000025,Flats,2025,17466.6
E06000025,Flats,2030,18295.6
E06000025,Flats,2035,19128.2
E06000025,Flats,2040,19937.2
E06000025,Flats,2045,20778.4
E06000025,Flats,2050,21656.2
E06000025,Flats,2055,22565.0
E06000025,Flats,2060,23132.0
E06000025,Semi-detached,2015,40970.666666666664
E06000025,Semi-detached,2021,42722.5
E06000025,Semi-detached,2023,43671.5
E06000025,Semi-detached,2025,45217.6
E06000025,Semi-detached,2030,47386.4
E06000025,Semi-detached,2035,49539.8
E06000025,Semi-detached,2040,51668.2
E06000025,Semi-detached,2045,53839.8
E06000025,Semi-detached,2050,56101.4
E06000025,Semi-detached,2055,58470.8
E06000025,Semi-detached,2060,59925.0
E06000025,Terraced,2015,34221.333333333336
E06000025,Terraced,2021,35654.0
E06000025,Terraced,2023,36446.0
E06000025,Terraced,2025,37745.0
E06000025,Terraced,2030,39552.2
E06000025,Terraced,2035,41345.0
E06000025,Terraced,2040,43119.4
E06000025,Terraced,2045,44927.6
E06000025,Terraced,2050,46816.0
E06000025,Terraced,2055,48792.6
E06000025,Terraced,2060,50018.0
E06000026,Detached,2015,7865.333333333333
E06000026,Detached,2021,8148.0
E06000026,Detached,2023,8191.5
E06000026,Detached,2025,8286.4
E06000026,Detached,2030,8450.6
E06000026,Detached,2035,8617.2
E06000026,Detached,2040,8747.0
E06000026,Detached,2045,8862.0
E06000026,Detached,2050,8981.8
E06000026,Detached,2055,9133.8
E06000026,Detached,2060,9219.0
E06000026,Flats,2015,33084.166666666664
E06000026,Flats,2021,33962.0
E06000026,Flats,2023,34165.0
E06000026,Flats,2025,34564.0
E06000026,Flats,2030,35228.0
E06000026,Flats,2035,35861.2
E06000026,Flats,2040,36409.6
E06000026,Flats,2045,36936.0
E06000026,Flats,2050,37481.6
E06000026,Flats,2055,38043.2
E06000026,Flats,2060,38377.0
E06000026,Semi-detached,2015,36427.166666666664
E06000026,Semi-detached,2021,37022.5
E06000026,Semi-detached,2023,37228.0
E06000026,Semi-detached,2025,37685.2
E06000026,Semi-detached,2030,38414.0
E06000026,Semi-detached,2035,39097.8
E06000026,Semi-detached,2040,39697.2
E06000026,Semi-detached,2045,40275.2
E06000026,Semi-detached,2050,40862.2
E06000026,Semi-detached,2055,41474.0
E06000026,Semi-detached,2060,41847.0
E06000026,Terraced,2015,41775.5
E06000026,Terraced,2021,42585.5
E06000026,Terraced,2023,42828.5
E06000026,Terraced,2025,43346.4
E06000026,Terraced,2030,44182.4
E06000026,Terraced,2035,44970.4
E06000026,Terraced,2040,45658.6
E06000026,Terraced,2045,46323.8
E06000026,Terraced,2050,47010.0
E06000026,Terraced,2055,47704.4
E06000026,Terraced,2060,48118.0
E06000027,Detached,2015,6958.333333333333
E06000027,Detached,2021,7262.5
E06000027,Detached,2023,7397.5
E06000027,Detached,2025,7624.8
E06000027,Detached,2030,7928.8
E06000027,Detached,2035,8207.2
E06000027,Detached,2040,8467.6
E06000027,Detached,2045,8715.0
E06000027,Detached,2050,8983.4
E06000027,Detached,2055,9259.2
E06000027,Detached,2060,9421.0
E06000027,Flats,2015,21591.0
E06000027,Flats,2021,22190.5
E06000027,Flats,2023,22597.5
E06000027,Flats,2025,23277.6
E06000027,Flats,2030,24209.0
E06000027,Flats,2035,25062.6
E06000027,Flats,2040,25843.4
E06000027,Flats,2045,26610.6
E06000027,Flats,2050,27415.2
E06000027,Flats,2055,28246.8
E06000027,Flats,2060,28754.0
E06000027,Semi-detached,2015,21134.666666666668
E06000027,Semi-detached,2021,21607.0
E06000027,Semi-detached,2023,22002.0
E06000027,Semi-detached,2025,22669.0
E06000027,Semi-detached,2030,23576.6
E06000027,Semi-detached,2035,24408.8
E06000027,Semi-detached,2040,25173.2
E06000027,Semi-detached,2045,25924.4
E06000027,Semi-detached,2050,26710.2
E06000027,Semi-detached,2055,27510.8
E06000027,Semi-detached,2060,27998.0
E06000027,Terraced,2015,16959.333333333332
E06000027,Terraced,2021,17383.5
E06000027,Terraced,2023,17703.0
E06000027,Terraced,2025,18233.0
E06000027,Terraced,2030,18969.0
E06000027,Terraced,2035,19638.0
E06000027,Terraced,2040,20253.4
E06000027,Terraced,2045,20860.2
E06000027,Terraced,2050,21493.8
E06000027,Terraced,2055,22139.4
E06000027,Terraced,2060,22533.0
E06000030,Detached,2015,16659.5
E06000030,Detached,2021,17687.0
E06000030,Detached,2023,18005.5
E06000030,Detached,2025,18515.6
E06000030,Detached,2030,19207.4
E06000030,Detached,2035,19864.0
E06000030,Detached,2040,20450.4
E06000030,Detached,2045,21020.8
E06000030,Detached,2050,21610.6
E06000030,Detached,2055,22220.8
E06000030,Detached,2060,22596.0
E06000030,Flats,2015,17779.5
E06000030,Flats,2021,18756.5
E06000030,Flats,2023,19091.5
E06000030,Flats,2025,19625.0
E06000030,Flats,2030,20366.2
E06000030,Flats,2035,21071.2
E06000030,Flats,2040,21687.6
E06000030,Flats,2045,22283.8
E06000030,Flats,2050,22911.0
E06000030,Flats,2055,23556.8
E06000030,Flats,2060,23956.0
E06000030,Semi-detached,2015,28096.0
E06000030,Semi-detached,2021,29267.5
E06000030,Semi-detached,2023,29790.0
E06000030,Semi-detached,2025,30621.8
E06000030,Semi-detached,2030,31769.0
E06000030,Semi-detached,2035,32865.2
E06000030,Semi-detached,2040,33839.4
E06000030,Semi-detached,2045,34773.2
E06000030,Semi-detached,2050,35753.8
E06000030,Semi-detached,2055,36757.2
E06000030,Semi-detached,2060,37379.0
E06000030,Terraced,2015,32867.333333333336
E06000030,Terraced,2021,33629.0
E06000030,Terraced,2023,34228.0
E06000030,Terraced,2025,35182.2
E06000030,Terraced,2030,36500.4
E06000030,Terraced,2035,37752.0
E06000030,Terraced,2040,38862.8
E06000030,Terraced,2045,39942.0
E06000030,Terraced,2050,41068.6
E06000030,Terraced,2055,42227.4
E06000030,Terraced,2060,42930.0
E06000031,Detached,2015,16605.333333333332
E06000031,Detached,2021,17457.5
E06000031,Detached,2023,17848.5
E06000031,Detached,2025,18481.6
E06000031,Detached,2030,19306.8
E06000031,Detached,2035,20084.2
E06000031,Detached,2040,20778.6
E06000031,Detached,2045,21472.2
E06000031,Detached,2050,22201.4
E06000031,Detached,2055,22950.0
E06000031,Detached,2060,23408.0
E06000031,Flats,2015,13875.833333333334
E06000031,Flats,2021,14948.0
E06000031,Flats,2023,15282.5
E06000031,Flats,2025,15825.2
E06000031,Flats,2030,16534.6
E06000031,Flats,2035,17201.6
E06000031,Flats,2040,17796.6
E06000031,Flats,2045,18392.8
E06000031,Flats,2050,19010.8
E06000031,Flats,2055,19650.0
E06000031,Flats,2060,20052.0
E06000031,Semi-detached,2015,29228.0
E06000031,Semi-detached,2021,30470.5
E06000031,Semi-detached,2023,31149.0
E06000031,Semi-detached,2025,32244.2
E06000031,Semi-detached,2030,33697.6
E06000031,Semi-detached,2035,35033.4
E06000031,Semi-detached,2040,36253.6
E06000031,Semi-detached,2045,37466.4
E06000031,Semi-detached,2050,38726.6
E06000031,Semi-detached,2055,40034.0
E06000031,Semi-detached,2060,40837.0
E06000031,Terraced,2015,23498.5
E06000031,Terraced,2021,24321.0
E06000031,Terraced,2023,24868.0
E06000031,Terraced,2025,25745.4
E06000031,Terraced,2030,26897.2
E06000031,Terraced,2035,27971.0
E06000031,Terraced,2040,28942.4
E06000031,Terraced,2045,29917.4
E06000031,Terraced,2050,30921.4
E06000031,Terraced,2055,31957.4
E06000031,Terraced,2060,32598.0
E06000032,Detached,2015,6940.0
E06000032,Detached,2021,6987.0
E06000032,Detached,2023,7002.0
E06000032,Detached,2025,7008.4
E06000032,Detached,2030,7041.0
E06000032,Detached,2035,7092.8
E06000032,Detached,2040,7146.0
E06000032,Detached,2045,7197.0
E06000032,Detached,2050,7249.0
E06000032,Detached,2055,7326.2
E06000032,Detached,2060,7345.0
E06000032,Flats,2015,19865.833333333332
E06000032,Flats,2021,21487.5
E06000032,Flats,2023,21528.0
E06000032,Flats,2025,21558.0
E06000032,Flats,2030,21647.6
E06000032,Flats,2035,21802.2
E06000032,Flats,2040,21973.2
E06000032,Flats,2045,22136.6
E06000032,Flats,2050,22299.4
E06000032,Flats,2055,22467.6
E06000032,Flats,2060,22556.0
E06000032,Semi-detached,2015,28785.333333333332
E06000032,Semi-detached,2021,28812.0
E06000032,Semi-detached,2023,28871.0
E06000032,Semi-detached,2025,28908.2
E06000032,Semi-detached,2030,29029.4
E06000032,Semi-detached,2035,29237.6
E06000032,Semi-detached,2040,29462.2
E06000032,Semi-detached,2045,29685.6
E06000032,Semi-detached,2050,29899.8
E06000032,Semi-detached,2055,30128.2
E06000032,Semi-detached,2060,30261.0
E06000032,Terraced,2015,24953.666666666668
E06000032,Terraced,2021,24979.0
E06000032,Terraced,2023,25046.0
E06000032,Terraced,2025,25082.2
E06000032,Terraced,2030,25182.4
E06000032,Terraced,2035,25368.0
E06000032,Terraced,2040,25566.8
E06000032,Terraced,2045,25761.6
E06000032,Terraced,2050,25950.0
E06000032,Terraced,2055,26144.8
E06000032,Terraced,2060,26259.0
E06000033,Detached,2015,8536.5
E06000033,Detached,2021,8675.5
E06000033,Detached,2023,8829.5
E06000033,Detached,2025,9070.4
E06000033,Detached,2030,9404.8
E06000033,Detached,2035,9713.2
E06000033,Detached,2040,10026.4
E06000033,Detached,2045,10331.2
E06000033,Detached,2050,10651.2
E06000033,Detached,2055,10985.2
E06000033,Detached,2060,11186.0
E06000033,Flats,2015,29738.833333333332
E06000033,Flats,2021,31088.0
E06000033,Flats,2023,31612.0
E06000033,Flats,2025,32475.2
E06000033,Flats,2030,33663.4
E06000033,Flats,2035,34785.2
E06000033,Flats,2040,35875.6
E06000033,Flats,2045,36975.8
E06000033,Flats,2050,38115.0
E06000033,Flats,2055,39293.2
E06000033,Flats,2060,40013.0
E06000033,Semi-detached,2015,26121.333333333332
E06000033,Semi-detached,2021,26411.0
E06000033,Semi-detached,2023,26846.5
E06000033,Semi-detached,2025,27583.8
E06000033,Semi-detached,2030,28594.6
E06000033,Semi-detached,2035,29555.0
E06000033,Semi-detached,2040,30478.6
E06000033,Semi-detached,2045,31413.6
E06000033,Semi-detached,2050,32380.4
E06000033,Semi-detached,2055,33380.8
E06000033,Semi-detached,2060,33992.0
E06000033,Terraced,2015,16398.833333333332
E06000033,Terraced,2021,16658.5
E06000033,Terraced,2023,16939.0
E06000033,Terraced,2025,17402.0
E06000033,Terraced,2030,18043.0
E06000033,Terraced,2035,18645.2
E06000033,Terraced,2040,19235.2
E06000033,Terraced,2045,19824.0
E06000033,Terraced,2050,20438.0
E06000033,Terraced,2055,21074.2
E06000033,Terraced,2060,21452.0
E06000034,Detached,2015,5977.333333333333
E06000034,Detached,2021,6275.5
E06000034,Detached,2023,6414.0
E06000034,Detached,2025,6652.0
