RUN,TECHNOLOGY,VALUE
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,Others,0.09134436248387191
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,Wet heating system,1.439069776938999
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,Building retrofit,0.4345419054503168
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,Electric heating,0.375754747680669
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,Fossil fuel boilers,0.9387247776308432
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,Heat interface,0.015713832991185697
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,Heat pumps,6.0822187765288325
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,Others,0.8235580431813014
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,Wet heating system,1.3993017850092768
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,Building retrofit,0.5325250013440466
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,Electric heating,1.8015858637843574
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,Fossil fuel boilers,1.220211685528702
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,Heat interface,0.5833180759683376
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,Heat pumps,0.7225910704411229
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,Others,0.032216768775216356
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,Wet heating system,0.3928020443406068
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,Building retrofit,0.526570601771345
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,Electric heating,1.342401229827018
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,Fossil fuel boilers,1.2007486562643945
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,Heat interface,0.4944772400291073
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,Heat pumps,0.7061083829062088
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,Others,0.522648814786777
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,Wet heating system,0.4054727902922153
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,Building retrofit,0.5144676364479306
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,Electric heating,2.2576514826390333
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,Fossil fuel boilers,1.0273411372777455
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,Heat interface,0.6201706029982769
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,Heat pumps,0.7507557185674999
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,Others,0.0497012939177062
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,Wet heating system,0.3770523205548849
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,Building retrofit,0.5178125679386929
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,Electric heating,1.91439657435267
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,Fossil fuel boilers,0.9847484161460426
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,Heat interface,0.5134008339744802
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,Heat pumps,0.7359128829687434
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,Others,0.5434256139978563
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,Wet heating system,0.3824877133403033
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,Building retrofit,0.5362869790003947
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,Electric heating,3.139519289411495
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,Fossil fuel boilers,1.5121008513736591
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,Heat interface,0.013684436881478667
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,Heat pumps,0.7299818957184648
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,Others,0.0805113375028578
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,Wet heating system,0.2922191474168249
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,Building retrofit,0.5353019001295543
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,Electric heating,2.5141728113554143
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,Fossil fuel boilers,1.4052457829322558
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,Heat interface,0.013969393504491818
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,Heat pumps,0.7300571667690685
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,Others,0.5895873349057507
nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,Wet heating system,0.2948184983267651
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,Building retrofit,0.5219152781889194
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,Electric heating,3.707567919487028
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,Fossil fuel boilers,1.3904974509564125
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,Heat interface,0.01503021673153064
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,Heat pumps,0.7557177931892841
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,Others,0.09913415911336862
nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,Wet heating system,0.2729219241862959
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,Building retrofit,0.5209007462125362
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,Electric heating,3.1060595398984163
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,Fossil fuel boilers,1.2671237569055989
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,Heat interface,0.014289044620950332
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,Heat pumps,0.7476651585223982
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,Others,0.6109672598039143
nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,Wet heating system,0.26418848676043405
