RUN,TECHNOLOGY,VALUE
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,DHMTTD,0.071411774829375
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,ELGRTD,6.548279565632468e-06
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,ELGRTT,0.10812282649909238
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,GAGRTD,0.002586001220556837
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,H2GRTT,0.09225715597065064
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,H2UGTD,0.0034647825288429994
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,LFTRTT,0.0
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,NGGRTT,0.000693474277393394
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,DHMTTD,0.21935882503612064
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,ELGRTD,0.00010672574940304252
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,ELGRTT,0.13505696699890152
